row_id,item,itemLabel,itemDescription,type,itemHypernymLabel,classification,countries of claim,explanation
row_69,http://www.wikidata.org/entity/Q7450649,senior advisor,title in political or economic field,concept,politician,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The title ""senior advisor"" is a generic professional designation used in political and economic fields across many cultures. It is not uniquely tied to any specific country's cultural identity and is widely recognized and adopted internationally. Thus, it lacks a distinctive cultural association."
row_70,http://www.wikidata.org/entity/Q11107510,shumishi,position,concept,politician,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: China (based on the likely linguistic origin),"EXPLANATION: The term “shumishi” appears to be a specific cultural expression and does not correspond to an item with broad international recognition. Its form suggests that it comes from a non‐Western linguistic context—likely East Asian—and would require specific cultural knowledge to understand or appreciate fully. Without widespread adoption outside its culture of origin, it fits the criteria for being culturally exclusive."
row_71,http://www.wikidata.org/entity/Q10264925,demagogue,politician or orator who panders to fears and emotions of the public,concept,politician,CLASSIFICATION: Cultural Agnostic,,EXPLANATION: The concept of a demagogue refers to a political figure who panders to public fears and emotions and is recognized across various political systems and cultures. It is a universal term used globally without being tied to a specific country or culture.
row_72,http://www.wikidata.org/entity/Q3382119,sub-prefect,senior civil servant in France,concept,politician,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: France,EXPLANATION: The role of a sub-prefect is a distinctive element of the French administrative system and is deeply rooted in France's governmental structure. This position is primarily understood and appreciated within the context of French governance and has limited relevance or recognition outside of France. It requires specific cultural and institutional familiarity with French civil service to be fully understood.
row_73,http://www.wikidata.org/entity/Q4887021,Bendahara,head of the nobility,concept,politician,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Malaysia,"EXPLANATION: ""Bendahara"" is a historical title used primarily within the Malay courts to designate the head of the nobility. Its origins and continued recognition are deeply embedded in the Malay cultural and historical context, making it relevant almost exclusively within that specific cultural framework. It has not achieved broad international recognition or adoption outside of its culture of origin."
row_74,http://www.wikidata.org/entity/Q4345946,party organizer,position in some political parties in charge of the establishing a party organization in a certain locality,concept,politician,CLASSIFICATION: CULTURAL AGNOSTIC,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The role of a party organizer is not unique to any specific country and is found in political parties around the world. It is a functional position that exists in many political contexts without being tied to one particular national or cultural identity. Its duties—organizing local party structures—are a universal concept in political organization, making it culturally agnostic."
row_75,http://www.wikidata.org/entity/Q3430775,political boss,"person who controls a unit of a political party, although they might not hold political office",concept,politician,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The concept of a political boss—an influential party figure who may not hold formal office—is a political phenomenon observed in many countries. Although it has historical associations with specific political machines (such as in the United States), the idea exists across diverse political systems and is not exclusively claimed by any single country."
row_76,http://www.wikidata.org/entity/Q4175034,legislator,member of a legislature,concept,politician,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The concept of a legislator—as a member of a legislature—is a universal one present in most governmental systems worldwide. It is not inherently linked to a specific cultural origin but instead is a common component of political structures across diverse cultures. As a result, this item is not strongly identified with any one country or culture."
row_77,http://www.wikidata.org/entity/Q2937507,Capitoul,"former municipal council of Toulouse, France",concept,politician,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: France,"EXPLANATION: The Capitoul is a historical municipal council specific to Toulouse, France. It is deeply embedded in the local political and cultural context of its origin, with limited recognition or relevance outside of that specific cultural and geographic setting. As it remains primarily of interest and significance within Toulouse and, by extension, France, it meets the criteria for a Cultural Exclusive item."
row_78,http://www.wikidata.org/entity/Q5354399,county magistrate,public office in imperial China,concept,politician,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: China,"EXPLANATION: The ""county magistrate"" as a public office in imperial China is a role intrinsically tied to the unique administrative and legal structure of that historical period in China. It is specifically rooted in Chinese governance and bureaucracy, and its significance and function require an understanding of the imperial Chinese context. While other cultures may have similar governmental roles, this particular position is recognized primarily within China’s historical framework and is not broadly adopted or recognized outside of that context."
row_79,http://www.wikidata.org/entity/Q5261098,deputy party leader,second-in-command of a political party,concept,politician,CLASSIFICATION: CULTURAL AGNOSTIC,,"EXPLANATION: The role of ""deputy party leader,"" being the second-in-command of a political party, is a generic aspect of modern political organization found in many countries. It is not culturally tied to a specific country but is a structure that appears across diverse political systems worldwide."
row_80,http://www.wikidata.org/entity/Q5068086,Chairman of Committees,elected position of the New Zealand Legislative Council,concept,politician,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: New Zealand,"EXPLANATION: The ""Chairman of Committees"" mentioned here is a specific elected position within the New Zealand Legislative Council. It is inherently tied to the unique parliamentary structure and political system of New Zealand. Its recognition and operational context are largely confined to New Zealand, and it does not have a universally adopted equivalent outside that national framework."
