item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q537841,Cortese di Gavi frizzante,wine,Gavi o Cortese di Gavi frizzante,vino DOCG piemontese
http://www.wikidata.org/entity/Q457894,Fiano di Avellino,Italian white wine made in Campania,Fiano di Avellino,vino DOCG campani
http://www.wikidata.org/entity/Q3555795,Verdicchio dei Castelli di Jesi passito,wine,Verdicchio dei Castelli di Jesi passito,vino DOC marchigiano
http://www.wikidata.org/entity/Q3555798,Verdicchio dei Castelli di Jesi spumante,wine,Verdicchio dei Castelli di Jesi spumante,vino DOC marchigiano
http://www.wikidata.org/entity/Q2946359,Cerasuolo d'Abruzzo,Italian wine denomination,Cerasuolo d'Abruzzo,vino DOC abruzzese
http://www.wikidata.org/entity/Q426290,Colli Orientali del Friuli Pinot Grigio riserva,wine,Colli Orientali del Friuli Pinot grigio riserva,vino DOC friulano
http://www.wikidata.org/entity/Q610387,Ruchè di Castagnole Monferrato,Italian red wine,Ruché di Castagnole Monferrato,vino DOC piemontese
http://www.wikidata.org/entity/Q110009144,niger seed,seed from Guizotia abyssinica,seme di niger,seme da Guizotia abyssinica
http://www.wikidata.org/entity/Q2227032,mojo,several types of sauces,Mojo,salsa
http://www.wikidata.org/entity/Q1699127,Rosso Cònero,Italian red wine,Rosso Conero,vino DOC marchigiano
http://www.wikidata.org/entity/Q1684997,lemang,Indonesian and Malaysian traditional food,Lemang,piatto tradizionale del indonesia
http://www.wikidata.org/entity/Q1054633,Cerasuolo di Vittoria,Italian DOCG red wine from Sicily,Cerasuolo di Vittoria,vino DOCG siciliano
http://www.wikidata.org/entity/Q390622,Carema,wine,Carema,vino DOC piemontese
http://www.wikidata.org/entity/Q2750961,Charbono,variety of grape,Oltrepò Pavese Bonarda,vino DOC lombardo
http://www.wikidata.org/entity/Q96761025,prosciutto cotto,Italian cooked ham,prosciutto cotto,salume tipico italiano ottenuto dalla salatura e cottura della coscia del maiale
http://www.wikidata.org/entity/Q3649800,Cagnina di Romagna,Italian wine,Cagnina di Romagna,vino DOC romagnolo
http://www.wikidata.org/entity/Q1285128,Alcamo wine,wine,Alcamo,vino DOC siciliano
http://www.wikidata.org/entity/Q1606991,Recioto di Gambellara,Italian wine,Recioto di Gambellara,vino DOCG veneto
http://www.wikidata.org/entity/Q7073415,Oak,brand of flavored milk,Oak,marchio di bevande
http://www.wikidata.org/entity/Q368172,Delia Nivolelli,wine,Delia Nivolelli,vino DOC siciliano
http://www.wikidata.org/entity/Q1523062,Sciacchetrà,sweet Italian wine,Sciachetrà,vino DOC ligure
http://www.wikidata.org/entity/Q631966,Vernaccia di Oristano,Italian wine,Vernaccia di Oristano,vino DOC sardo
http://www.wikidata.org/entity/Q378069,Colli Orientali del Friuli Pinot Nero riserva,wine,Colli Orientali del Friuli Pinot nero riserva,vino DOC friulano
http://www.wikidata.org/entity/Q123531411,Micischia,Abruzzo and Puglia agri-food product,Micischia,prodotto agroalimentare abruzzese e pugliese
http://www.wikidata.org/entity/Q65152963,spleen as food,type of offal,milza,alimento umano proveniente dalla macellazione degli animali
http://www.wikidata.org/entity/Q257142,Dolcetto d'Acqui,Italian wine,Dolcetto d'Acqui,vino DOC piemontese
http://www.wikidata.org/entity/Q1632778,Parrina,Italian controlled wine origin region in Tuscany,Parrina,Vino DOC della Toscana
http://www.wikidata.org/entity/Q427365,Colli Orientali del Friuli Ribolla Gialla,wine,Colli Orientali del Friuli Ribolla Gialla,vino DOC friulano
http://www.wikidata.org/entity/Q50663373,Trevico prosciutto,Italian dry-cured ham,Prosciutto di Trevico,varietà italiana di prosciutto crudo
http://www.wikidata.org/entity/Q1303349,Mulsum,wine mixed with honey,Mulsum,nome latino della miscela di vino e miele
http://www.wikidata.org/entity/Q440627,Freisa d’Asti,Italian wine,Freisa d'Asti,vino DOC piemontese
http://www.wikidata.org/entity/Q10978,grape,edible berry of a flowering plant in the family Vitaceae,uva,frutto della vite
http://www.wikidata.org/entity/Q3390014,Voll-Damm,beer,Voll-Damm,Birra lager e Marzën doppio malto
http://www.wikidata.org/entity/Q133503577,Ricü Barbaresco,Italian red wine from the Barbaresco DOCG produced by Montaribaldi,Ricü Barbaresco,Vino rosso italiano della DOCG Barbaresco prodotto dalla Cantina Montaribaldi
http://www.wikidata.org/entity/Q1394013,Falerio dei Colli Ascolani,wine,Falerio dei Colli Ascolani,vino DOC marchigiano
http://www.wikidata.org/entity/Q16620266,Valle Belice,wine from Italy,Valle Belice,vino italiano
http://www.wikidata.org/entity/Q3639419,Bianchello del Metauro,Italian white and sparkling wines,Bianchello del Metauro,vino DOC marchigiano
http://www.wikidata.org/entity/Q4007583,Valdichiana rosato,Italian wine,Valdichiana rosato,vino DOC toscano
http://www.wikidata.org/entity/Q255071,Montefalco Sagrantino,Italian red wine,Montefalco Sagrantino,vitigno italiano
http://www.wikidata.org/entity/Q2713152,Chianti Classico,Italian red wine,Chianti Classico,vino DOCG toscano
http://www.wikidata.org/entity/Q3881975,Oltrepò Pavese Buttafuoco,Italian wine,Oltrepò Pavese Buttafuoco,vino DOC lombardo
http://www.wikidata.org/entity/Q910095,bresaola,air dried and salted beef,bresaola,salume italiano
http://www.wikidata.org/entity/Q3866024,Moscato,Produzione,Moscato di Scanzo,vino DOCG lombardo
http://www.wikidata.org/entity/Q3991623,Tintilia del Molise,wine from Italy,Tintilia del Molise,wino DOC del Molise
http://www.wikidata.org/entity/Q1421577,Ghemme DOCG,wine,Ghemme,vino DOCG piemontese
http://www.wikidata.org/entity/Q16620766,Verdicchio dei Castelli di Jesi,Italian white wine,Verdicchio dei Castelli di Jesi,vino DOC marchigiano
http://www.wikidata.org/entity/Q16598687,Rosazzo,Italian white wine,Rosazzo,vino DOCG friulano
http://www.wikidata.org/entity/Q3236769,Lessona,wine DOC Piemont,Lessona,vino DOC piemontese
http://www.wikidata.org/entity/Q3951168,Savuto,Italian wine denomination,Savuto,vino DOC calabrese
http://www.wikidata.org/entity/Q12955012,Bianco di Quistello,wine,Bianco di Quistello,vino
http://www.wikidata.org/entity/Q3758255,Garda classico rosso,Italian wine,Garda classico rosso,vino DOC lombardo
http://www.wikidata.org/entity/Q2746643,fig,edible fruit of Ficus (typically F. carica),fico,frutto
http://www.wikidata.org/entity/Q3862321,Monteregio di Massa Marittima,Italian wine,Monteregio di Massa Marittima,Vino DOC della Toscana
http://www.wikidata.org/entity/Q1973211,Nebbiolo d’Alba,Italian wine,Nebbiolo d'Alba,vino DOC piemontese
http://www.wikidata.org/entity/Q4010098,Vernaccia di San Gimignano riserva,Italian wine,Vernaccia di San Gimignano riserva,vino DOCG toscano
http://www.wikidata.org/entity/Q3093518,Gabiano riserva,Italian wine,Gabiano riserva,vino DOC piemontese
http://www.wikidata.org/entity/Q7802690,Barolo riserva,class of Italian wine,Barolo riserva,vino italiano
http://www.wikidata.org/entity/Q4009388,Velletri bianco,Italian wine,Velletri bianco,vino DOC laziale
http://www.wikidata.org/entity/Q1394022,Falerno del Massico,Italian wine,Falerno del Massico,vino DOC prodotto in Campania
http://www.wikidata.org/entity/Q1340136,Moscato di Sorso-Sennori,Italian wine from Sardinia,Moscato di Sorso-Sennori,vino DOC sardo
http://www.wikidata.org/entity/Q1973962,Ripasso,"red wine from Valpolicella, Italy",Valpolicella Ripasso,vino DOC veneto
http://www.wikidata.org/entity/Q3658657,Carignano del Sulcis rosso riserva,"Wine from Sardinia, Italy",Carignano del Sulcis rosso riserva,vino DOC sardo
http://www.wikidata.org/entity/Q3826887,Langhe,Piedmontese wine,Langhe,vino DOC piemontese
http://www.wikidata.org/entity/Q3641731,Bolgheri bianco,Italian white wine,Bolgheri bianco,vino DOC toscano
http://www.wikidata.org/entity/Q15039733,Recioto di Soave DOCG,Italian wine,Recioto di Soave,vino DOCG veneto
http://www.wikidata.org/entity/Q104902665,Thomas Hardy's Ale,British barley wine beer,Thomas Hardy's Ale,birra britannica stile barley wine
http://www.wikidata.org/entity/Q1051699,Cava,Spanish sparkling wine protected designation of origin,Cava,vino spagnolo
http://www.wikidata.org/entity/Q23461394,Castle Lager,South African brand of beer,Castle Lager,pale lager sudafricana
http://www.wikidata.org/entity/Q16590178,Piemonte,range of Italian wines made in the region of Piedmont,Piemonte,denominazione di origine controllata riservata ai vini prodotti nella regione Piemonte
http://www.wikidata.org/entity/Q4504783,chicle,natural gum derived from trees of the genus Manilkara,chicle,gomma naturale ricavata dal Manilkara chicle
http://www.wikidata.org/entity/Q3937939,Riviera Ligure di Ponente Ormeasco superiore,Italian wine,Riviera Ligure di Ponente Ormeasco superiore,vino DOC ligure
http://www.wikidata.org/entity/Q849387,calamansi,"nothospecies of plant, fruit",Citrus × microcarpa,albero da frutto
http://www.wikidata.org/entity/Q3723636,Eloro Nero d'Avola,"DOC red wine from Syrakus, Province Ragusa, Sicily",Eloro Nero d'Avola,vino rosso DOC della provincia di Siracusa e nella provincia di Ragusa
http://www.wikidata.org/entity/Q3941677,Rosso Piceno Superiore,Italian wine,Rosso Piceno superiore,vino DOC marchigiano
http://www.wikidata.org/entity/Q3388684,Pinerolese Ramie,wine,Pinerolese Ramie,vino DOC piemontese
http://www.wikidata.org/entity/Q1127722,Constantia,dessert wine,Constantia,vino sudafricano
http://www.wikidata.org/entity/Q106020660,black mulberry,fruit from Morus nigra,mora di gelso nero,frutto del Morus nigra
http://www.wikidata.org/entity/Q3848166,Marino DOC,Italian wine,Marino,vino italiano
http://www.wikidata.org/entity/Q11262139,Salice Salentino,wine,Salice Salentino,vino DOC pugliese
http://www.wikidata.org/entity/Q1404965,Orvieto DOC,wine,Orvieto,vino italiano
http://www.wikidata.org/entity/Q3862225,Montecompatri Colonna,Italian wine,Montecompatri Colonna,vino DOC laziale
http://www.wikidata.org/entity/Q26667,Brunello di Montalcino,Italian red wine,Brunello di Montalcino,vino rosso
http://www.wikidata.org/entity/Q2219387,San Colombano al Lambro (Wine),Italian wine,San Colombano al Lambro,vino DOC lombardo
http://www.wikidata.org/entity/Q3952274,Sciacca Nero d'Avola,"DOC red wine from the province Agrigento, Sicily",Sciacca Nero d'Avola,"DOC vino rosso della provincia Agrigento, Sicilia"
http://www.wikidata.org/entity/Q4015225,Vittoria Nero d'Avola,"DOC red wine from the provinces Ragusa, Caltanissetta and Catania",Vittoria Nero d'Avola,"vino rosso a DOC della provincia di Ragusa, Caltanissetta e Catania"
http://www.wikidata.org/entity/Q3731574,Erice Catarratto,"DOC white wine from the province Trapani, Sicily",Erice Catarratto,"vino bianco DOC della provincia Trapani, Sicilia"
http://www.wikidata.org/entity/Q3757489,Galatina rosato,Italian wine,Galatina rosato,vino italiano DOC
http://www.wikidata.org/entity/Q3881051,Offida,"wine of Offida, Italy",Offida,vino DOC marchigiano
http://www.wikidata.org/entity/Q2725773,brown ale,Beer,Brown ale,tipo di birra
http://www.wikidata.org/entity/Q4008343,Valtellina superiore,wine,Valtellina superiore,vino DOCG lombardo
http://www.wikidata.org/entity/Q3998329,Trentino Marzemino,Italian wine,Trentino Marzemino,vino DOC altoatesino
http://www.wikidata.org/entity/Q2640292,Mont des Cats,beer,Mont des Cats,birra trappista
http://www.wikidata.org/entity/Q2668300,Amontillado,"variety of sherry, darker than fino but lighter than oloroso, originating from the Montilla region of Spain in the 18th century",Amontillado,varietà di sherry proveniente dalla regione della Montilla vicino a Cordova
http://www.wikidata.org/entity/Q3945342,Salaparuta Catarratto,"DOC white wine from Salaparuta, province Trapani, Sicily",Salaparuta Catarratto,"vino bianco DOC di Salaparuta, provincia di Trapani, Sicilia"
http://www.wikidata.org/entity/Q1402670,Maes pils,Belgian beer brewed by Alken-Maes,Maes,Birrificio belga
http://www.wikidata.org/entity/Q3683272,Colline di Levanto DOC,Italian wine,Colline di Levanto,vino DOC ligure
http://www.wikidata.org/entity/Q3733809,Etna,Italian wine,Etna,vino DOC siciliano
http://www.wikidata.org/entity/Q65524294,cloudberry,berry of Rubus chamaemorus,camemoro,frutto della pianta Rubus chamaemorus
http://www.wikidata.org/entity/Q3866025,Moscato di Siracusa,Italian wine,Moscato di Siracusa,vino DOC siciliano
http://www.wikidata.org/entity/Q2983426,Colline Novaresi Vespolina,Italian red wine from Piedmont,Colline Novaresi Vespolina,vino DOC piemontese
http://www.wikidata.org/entity/Q4009922,Verdicchio di Matelica riserva,Italian wine,Verdicchio di Matelica riserva,vino DOCG marchigiano
http://www.wikidata.org/entity/Q104830932,Vabé,French wine,Vabé,vino francese
http://www.wikidata.org/entity/Q3958709,Sforzato di Valtellina,Italian wine,Sforzato di Valtellina,vino DOCG lombardo
http://www.wikidata.org/entity/Q33105701,Chimay,trappist beer from Belgium,Chimay,birra trappista belga
http://www.wikidata.org/entity/Q2305328,Lacryma Christi,neapolitan wine,Lacryma Christi,vino DOC della Campania
http://www.wikidata.org/entity/Q1946117,Montepulciano d'Abruzzo,Italian wine made in Abruzzo from Montepulciano grapes,Montepulciano d'Abruzzo,vino DOC abruzzese
http://www.wikidata.org/entity/Q1401752,Vernaccia di San Gimignano,wine,Vernaccia di San Gimignano,vino DOCG toscano
http://www.wikidata.org/entity/Q1789031,Sovetskoye Shampanskoye,Soviet sparkling wine,sovetskoe šampanskoe,vino spumante sovietico
http://www.wikidata.org/entity/Q610672,Budweiser,"American-style pale lager, a brand of Belgian company AB InBev",Budweiser,Birra
http://www.wikidata.org/entity/Q1391506,Greco di Tufo,Italian wine,Greco di Tufo,vino della Campania
http://www.wikidata.org/entity/Q1093742,lemon,fruit (for Citrus ×limon use Q500),limone,frutto
http://www.wikidata.org/entity/Q3948377,Sangiovese di Romagna,Italian wine,Sangiovese di Romagna,vino DOC emiliani e romagnoli
http://www.wikidata.org/entity/Q1135592,Cortese di Gavi,type of Italian white wine,Cortese di Gavi,vino DOCG piemontese
http://www.wikidata.org/entity/Q347187,Dom Pérignon,brand of vintage Champ by Moët & Chandon,Dom Pérignon,marca di champagne
http://www.wikidata.org/entity/Q6463671,La Mancha,"La Mancha is a Spanish Denominación de Origen Protegida (DOP) for wines,",La Mancia,vino spagnolo
http://www.wikidata.org/entity/Q522420,Asti wine,Italian Sparkling Wine,Asti spumante,vino DOCG piemontese
http://www.wikidata.org/entity/Q14778716,Teroldego Rotaliano,Italian red wine,Teroldego Rotaliano,vino DOC trentino
http://www.wikidata.org/entity/Q3886982,Ostuni DOC,Italian wine,Ostuni Ottavianello,vino DOC pugliese
http://www.wikidata.org/entity/Q390514,Pouilly-Fuissé,French wine region in Burgundy,Pouilly-Fuissé,vino bianco borgognone
http://www.wikidata.org/entity/Q2995620,Contessa Entellina rosso,red wine from Sicily,Contessa Entellina rosso,vino rosso DOC la cui produzione è consentita nel comune di Contessa Entellina in Provincia di Palermo
http://www.wikidata.org/entity/Q4007443,Val d'Arbia,Italian wine,Val d'Arbia,vino DOC toscano
http://www.wikidata.org/entity/Q3937938,Riviera Ligure di Ponente Ormeasco Riviera dei Fiori,Italian wine,Riviera Ligure di Ponente Ormeasco Riviera dei Fiori,vino DOC ligure
http://www.wikidata.org/entity/Q590461,Barbaresco,wine,Barbaresco,vino DOCG piemontese
http://www.wikidata.org/entity/Q3752311,Frascati Superiore,Italian white wine,Frascati superiore,vino DOCG laziale
http://www.wikidata.org/entity/Q213338,Merlot,dark blue-colored variety of wine-making grape,Merlot,vitigno a bacca nera
http://www.wikidata.org/entity/Q2995613,Contessa Entellina bianco,white wine from Sicily,Contessa Entellina bianco,vino bianco DOC la cui produzione è consentita nel comune di Contessa Entellina in Provincia di Palermo
http://www.wikidata.org/entity/Q14034173,Pinot Nero dell'Oltrepò Pavese,Italian wine,Pinot Nero dell'Oltrepò Pavese,vino italiano
http://www.wikidata.org/entity/Q1396077,Fara,wine,Fara,vino DOC
http://www.wikidata.org/entity/Q3825934,Lago di Corbara Pinot Nero,Italian wine,Lago di Corbara Pinot Nero,vino DOC umbro
http://www.wikidata.org/entity/Q2983148,Colli Euganei Fior d'Arancio,Italian muscat wine,Colli Euganei Fior d'Arancio,vino DOCG veneto
http://www.wikidata.org/entity/Q2542177,Dubbel,"strong Belgian Trappist beer or, more generally, a strong brown ale",Dubbel,tipo di birra
http://www.wikidata.org/entity/Q3678355,Bizzarria,graft between the florentine citron and sour orange,Bizzarria,sottospecie di pianta della famiglia Rutaceae
http://www.wikidata.org/entity/Q3695911,Cotoletta alla bolognese,Italian meat dish,Cotoletta alla bolognese,piatto tipico di Bologna
http://www.wikidata.org/entity/Q4010069,vermentino di gallura superiore,Italian wine,Vermentino di Gallura superiore,vino DOCG sardo
http://www.wikidata.org/entity/Q3641732,Bolgheri rosso,Italian red wine,Bolgheri rosso,vino DOC toscano
http://www.wikidata.org/entity/Q3860961,Monreale Catarratto,"DOC white wine from the province Palermo, Sicily",Monreale Catarratto,"Vino bianco DOC della provincia Palermo, Sicilia"
http://www.wikidata.org/entity/Q2983422,Colline Novaresi Nebbiolo,Italian doc wine from Piedmont,Colline Novaresi Nebbiolo,vino DOC piemontese
http://www.wikidata.org/entity/Q1368986,Est! Est!! Est!!! di Montefiascone,wine,Est! Est!! Est!!! di Montefiascone,vino DOC laziale
http://www.wikidata.org/entity/Q460398,Mateus,brand of wine,Mateus,etichetta portoghese di vino rosé frizzante semi-dolce
http://www.wikidata.org/entity/Q11818755,Grodziskie,style of beer from Poland,Piwo Grodziskie,stile di birra polacco
http://www.wikidata.org/entity/Q750979,Chianti,"Italian red wines, blend from Tuscany, The entire region is divided into seven sub-zones, with the Chianti Classico being its historical heartland.",Chianti,vino DOCG toscano
http://www.wikidata.org/entity/Q795163,1664,beer,1664,birra francese
http://www.wikidata.org/entity/Q7838522,Trento DOC,Italian wine,Trento spumante bianco,vino DOC trentino
http://www.wikidata.org/entity/Q848355,Orval,Trappist beer,Orval,birra trappista belga
http://www.wikidata.org/entity/Q3950508,Sardegna Semidano passito,Italian wine,Sardegna Semidano passito,vino DOC sardo
http://www.wikidata.org/entity/Q3866002,Moscadello di Montalcino,Italian wine,Moscadello di Montalcino,vino DOC toscano
http://www.wikidata.org/entity/Q1310859,Retsina,a resinated wine from Greece,Retsina,vino greco
http://www.wikidata.org/entity/Q4015196,Vittoria,Italian wine,Vittoria,denominazione di origine controllata
http://www.wikidata.org/entity/Q3346786,loquat,fruit from Eriobotrya japonica (for the specie la species use Q41505),nespola giapponese,frutto della pianta Eriobotrya japonica (per la specie usare Q41505)
http://www.wikidata.org/entity/Q3750896,Franciacorta DOCG,Italian sparkling wine,Franciacorta,vino DOCG lombardo
http://www.wikidata.org/entity/Q3639454,Bianco di Pitigliano,DOC wine from Tuscany,Bianco di Pitigliano,vino DOC toscano
http://www.wikidata.org/entity/Q765567,Toro,Spanish Denominación de Origen Protegida (DOP) for wines in the northwest of Castile and Léon,Toro,vino spagnolo
http://www.wikidata.org/entity/Q4795974,Arribes,Spanish Denominación de Origen Protegida (DOP) for wines,Arribes (vino),Vino spagnolo
http://www.wikidata.org/entity/Q4300034,La bière du Démon,French beer brand,La bière du Démon,birra francese
http://www.wikidata.org/entity/Q102824697,black raspberry,fruit of Rubus occidentalis,lampone nero,frutto del Rubus occidentalis
http://www.wikidata.org/entity/Q3941695,Rosso di Montepulciano,Italian wine,Rosso di Montepulciano,vino DOC toscano
http://www.wikidata.org/entity/Q3844029,Malvasia delle Lipari,Italian wine,Malvasia delle Lipari liquoroso,vino DOC siciliano
http://www.wikidata.org/entity/Q3907809,Pomino rosso,Italian wine from Tuscany,Pomino rosso,vino DOC toscano
http://www.wikidata.org/entity/Q3945340,Salaparuta Chardonnay,Italian wine,Salaparuta Chardonnay,vino DOC siciliano
http://www.wikidata.org/entity/Q3937940,Riviera Ligure di Ponente Pigato,Italian wine,Riviera Ligure di Ponente Pigato,vino DOC ligure
http://www.wikidata.org/entity/Q104032416,sweet cucumber,fruit of Solanum muricatum,melone-pepino,frutto del Solanum muricatum
http://www.wikidata.org/entity/Q808584,Barolo,Italian red wine,Barolo,vino DOCG piemontese
http://www.wikidata.org/entity/Q3902125,Piave raboso,Italian wine,Piave raboso,vino DOC veneto
http://www.wikidata.org/entity/Q3998179,Trebbiano di Aprilia,Italian wine,Trebbiano di Aprilia,vino DOC laziale
http://www.wikidata.org/entity/Q10214,Saint-Pourçain AOC,AOC for wine,Saint-Pourçain,vino francese
http://www.wikidata.org/entity/Q3945338,Salaparuta,Italian wine,Salaparuta,vino DOC siciliano
http://www.wikidata.org/entity/Q3688856,Contessa Entellina Catarratto,"DOC wine from province Palermo, Sicily",Contessa Entellina Catarratto,"vino DOC la cui produzione è consentita nel comune di Contessa Entellina in Provincia di Palermo, Sicilia"
http://www.wikidata.org/entity/Q3947650,San Martino della Battaglia,wine,San Martino della Battaglia,vino DOC lombardo
http://www.wikidata.org/entity/Q3433031,Old ale,"dark, malty English beer",Old ale,tipo di birra
http://www.wikidata.org/entity/Q104007757,white mulberry,fruit from Morus alba,mora di gelso bianco,frutto di albero della famiglia delle Moracee
http://www.wikidata.org/entity/Q3921815,Primitivo di Manduria dolce naturale,Italian wine appellation,Primitivo di Manduria dolce naturale,vino DOC pugliese
http://www.wikidata.org/entity/Q854383,Heineken,pale lager beer by the Dutch brewing company Heineken International,Heineken,marca di birra belga
http://www.wikidata.org/entity/Q55739163,Tynt Meadow,Trappist beer from England,Tynt Meadow,birra trappista d'Inghilterra
http://www.wikidata.org/entity/Q62059895,Atteca Armas,wine of Spain. Garnacha Tinta red wine from very old vineyards and an aging of 18 months in French oak barrels,Atteca Armas,vino spagnolo
http://www.wikidata.org/entity/Q31842131,Circeo,"appellation of several Italian DOC wines originating from the Circeo area, in Latium",Circeo,"denominazione di vari vini italiani DOC prodotti nel Lazio, nella zona del Circeo"
http://www.wikidata.org/entity/Q16572904,Lison,Italian wine,Lison,vino DOCG friulano
http://www.wikidata.org/entity/Q15069746,Valpolicella,"red wine from Veneto, Italy",Valpolicella,vino del Veneto
http://www.wikidata.org/entity/Q23807329,Timorasso,wine,Colli Tortonesi Timorasso,vino
http://www.wikidata.org/entity/Q87193811,Torrette Valle d'Aosta D.O.P.,wine from Italy,Torrette Valle d'Aosta D.O.P.,vino italiano Valle d'Aosta DOC (sottozona Torrette)
http://www.wikidata.org/entity/Q16541428,Cinque Terre Sciacchetrà riserva,Italian wine,Cinque Terre Sciacchetrà riserva,vino DOC ligure
http://www.wikidata.org/entity/Q118129553,Friuli Colli Orientali,Italian wine and protected designation,Friuli Colli Orientali,vino DOC friulano
http://www.wikidata.org/entity/Q86846541,Blanc de Morgex et de La Salle,Italian wine,Blanc de Morgex et de La Salle,vino
http://www.wikidata.org/entity/Q86849254,Pelaverga,Italian wine,Pelaverga,vino DOC piemontese
http://www.wikidata.org/entity/Q43771277,Burgundy wine,wine made in the Burgundy region in eastern France,vino della Borgogna,vino prodotto nella regione francese della Borgogna
http://www.wikidata.org/entity/Q65330944,Marzemino,Italian wine,Marzemino,vino
http://www.wikidata.org/entity/Q28944096,Cerveteri,wine,Cerveteri,vino
http://www.wikidata.org/entity/Q15207448,Canavese,Italian wine,Canavese (vino),vino DOC piemontese
http://www.wikidata.org/entity/Q62059894,Atteca,wine of Spain. Young red wine aged for 12 months in barrels made with Grenache,Atteca,vino spagnolo
http://www.wikidata.org/entity/Q62059888,Honoro Vera Garnacha,wine of Spain. young red D.O. Calatayud aged for two months in French oak barrels,Honoro Vera Garnacha,vino spagnolo
